	Colwelliaceae	Trans-envelope signaling system VreARI in Pseudomonas	Heme and heme d1 biosynthesis from siroheme	Type III secretion system orphans	L-2-amino-4-methoxy-trans-3-butenoic acid synthesis	Type III secretion systems	Potential DNA repair cluster	Extracellular matrix proteins (PSL) involved in mannose-rich biofilm formation in Pseudomonas	Salmochelin-mediated Iron Acquisition	Onchocercidae	Extracellular matrix proteins (PEL) involved in glucose-rich biofilm formation in Pseudomonas	ABC-type iron transport system	Pseudomonadaceae	IbrA and IbrB: co-activators of prophage gene expression	Siderophore Pyoverdine	Edwardsiidae	Acyclic terpene utilization	Aestuariirhabdaceae	Adenylylsulfate reductase	Capitellidae	Marinobacteraceae	Geothermobacteraceae	Lipotidae	Type III secretion system	Cholera toxin	MexXY System of Pseudomonas aeruginosa	Beta-lactamases Ambler class D	Mycobacterial FadD proteins (fatty acid CoA- and AMP- ligases)	Mycobacterial gene cluster associated with resistance against FAS-II antibiotics	Stress proteins YciF, YciE	Phenazine biosynthesis	Type 4 conjugative transfer system, IncI1 type	Sulfur transfer pathway CsdAEL	Biogenesis of cbb3-type cytochrome c oxidases	Coenzyme PQQ synthesis	Quorum sensing regulation in Pseudomonas	tRNA modification, 5-oxyacetyl uridine (cmo5U34)	Malonate decarboxylase	Sulfate assimilation related cluster	Cytochrome c oxidase EC 1.9.3.1	Acytosteliaceae	Outer membrane porins in Pseudomonas and Acinetobacter	CMP-pseudaminic acid synthesis	Rhamnolipids in Pseudomonas	Pseudomonas Culture	N12M_Pseudomonas aeruginosa	N12M_mucoid	N12M_non_mucoid
639354_20171206_S	31.7073789412272	1247.17512380876	91.6004328221126	598.045133521293	155.896890476095	2039.87117707705	2238.92596378664	1474.414659079	253.66273704585	353.0088188789962	2785.00546714923	465.048351250725	281081.6866634537	454.479070540482	905.435047510882	245.2037304788237	1976.45549281558	6.34147578824544	248.378096690728	29.593553678478724	240.97607995332675	21.138252627484803	164.87837049438147	1632.95386973266	470.332991605847	303.866820419508	253.66273704585	335.574662550239	364.64018450341	475.617631960969	1102.72828743543	285.370579176582	708.141807586332	1955.3169313951	642.083803147308	251.90119026081	280.08593882146	1358.15257126632	1220.75192203315	2055.72509814241	21.138252627484803	6148.67905318431	0.0	871.96565859511	1.0	1.0		
642660_20180601_S	2.8697142553773065	0.0	2.09333050509432	0.0	1.56999787882074	0.0	83.7332202037727	0.0	0.0	4.30457138306596	6.27999151528295	0.0	5014.825661271843	0.0	0.0	4.30457138306596	0.0	0.0	4.70999363646221	0.0	3.587142819221633	0.0	0.0	0.0	0.0	0.0	0.0	1.56999787882074	1.56999787882074	0.0	1.04666525254716	0.0	6.27999151528295	10.9899851517452	0.0	1.04666525254716	0.0	241.25634071212	4.70999363646221	14.1299809093866	0.0	6.27999151528295	0.0	0.0	0.0	1.0	0.0	0.0
650003_20180207_S	0.0	5.46027340899423	1.45607290906513	12.922647067953	2.73013670449711	8.19041011349134	112.117613998015	10.9205468179885	2.18410936359769	6.1090542991946	37.1298591811608	4.36821872719538	1694.302573779485	2.18410936359769	6.91634631805936	1.22181085983892	19.6569842723792	0.0	3.27616404539654	1.3963552683873373	1.3963552683873373	0.3490888170968343	0.3490888170968343	8.19041011349134	4.36821872719538	3.27616404539654	4.36821872719538	6.55232809079308	0.0	0.0	11.1025559316216	4.36821872719538	12.0126014997873	28.39342172677	6.00630074989365	1.09205468179885	2.18410936359769	193.111669564763	7.64438277259192	234.245729245852	1.22181085983892	55.6947887717411	2.18410936359769	4.36821872719538	1.0	1.0		
650003_20180213_S	0.0	0.0	0.664246886428715	0.0	0.0	0.0	34.2087146510788	0.0	0.0	2.3629405850404592	0.0	0.0	1198.7985234771932	0.0	0.332123443214358	0.3938234308400766	0.996370329643073	0.0	0.0	0.0	1.5752937233603064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.99274065928615	2.65698754571486	0.0	0.0	0.0	211.728695049153	0.0	35.5372084239363	1.5752937233603064	0.0	0.0	0.0	0.0	1.0		
715927_20180226_S	1.5526551956500811	0.0	0.0	0.0	0.0	0.0	167.810396563038	0.0	0.0	0.0	0.0	0.0	980.0359594943312	0.0	0.0	0.6210620782600325	45.7664717899194	0.0	0.0	2.48424831304013	7.763275978250406	0.0	0.3105310391300162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.19183520286248	0.0	0.0	0.0	190.097714856566	0.0	1.90693632457997	0.9315931173900488	10.7265168257624	0.0	0.0	0.0	0.0	0.0	0.0
658355_20170925_S	0.0	33.8119354656278	0.0	11.2706451552093	0.0	5.63532257760463	820.878655471075	11.2706451552093	0.0	4.3115249216919285	0.0	0.0	2459.724967825245	56.3532257760463	3.75688171840309	0.0	0.0	0.0	0.0	0.0	17.246099686767714	0.0	4.3115249216919285	5.63532257760463	0.0	0.0	0.0	5.63532257760463	11.2706451552093	5.63532257760463	0.0	11.2706451552093	0.0	22.5412903104185	0.0	0.0	0.0	216.020698808178	0.0	50.7179031984417	2.155762460845964	22.5412903104185	33.8119354656278	0.0	0.0	1.0	0.0	0.0
658355_20171204_S	7.666351258839344	0.705301848031897	0.235100616010632	0.470201232021265	0.0	0.0	252.262960979408	0.0	8.46362217638276	5.872098836557796	0.0	32.4438850094673	2268.913744903304	3.52650924015949	0.0	0.4893415697131495	4.93711293622328	0.0	0.0	0.1631138565710498	94.27980909806682	0.0	0.1631138565710498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	199.600422993027	334.959602661148	6.34771663228707	0.117550308005316	35.6177433256108	248.677676585246	0.0	301.810415803649	0.3262277131420997	6.34771663228707	2.11590554409569	0.0	0.0	1.0	0.0	0.0
658355_20180122_S	0.7980403321603471	0.0	0.0	0.0	0.0	0.0	133.812311574751	0.0	0.0	4.389221826881909	0.0	8.55942291522926	3069.662137654775	72.7550947794487	0.0	0.0	3.42376916609171	0.0	0.0	0.0	23.143169632650064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.8055185354858	8.84473701240357	0.855942291522926	0.0	10.2713074982751	270.763078218419	0.0	9.7006793039265	0.7980403321603471	1.71188458304585	0.0	0.0	0.0	1.0	0.0	0.0
658355_20180327_S	0.6097114845255226	0.0	5.77287821691223	0.0	0.0	0.0	476.92855422798	0.0	0.0	2.4388459381020904	0.0	0.0	3357.071433797527	0.0	6.21694577205933	1.2194229690510452	0.0	0.0	0.0	0.0	0.6097114845255226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.3118506433844	0.0	0.0	0.0	236.243939338254	0.0	30.6406613051495	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
658355_20180321_S	2.650799335285559	1.2299207926617	0.0	0.0	0.0	1.2299207926617	188.382868076018	0.0	0.0	0.5301598670571117	0.0	0.0	2550.8642003452933	0.0	0.0	0.0	1.2299207926617	0.0	0.614960396330852	0.2650799335285558	0.5301598670571117	0.0	0.0	1.2299207926617	0.0	0.307480198165426	0.0	0.0	0.0	0.0	0.0	0.0	1.2299207926617	4.09973597553901	0.0	0.0	0.0	270.685067784963	0.614960396330852	5.32965676820071	0.0	1.2299207926617	0.0	0.0	1.0	1.0	0.0	0.0
670829_20170922_S	1.4322322141106956	0.0	0.467694126744934	0.0	0.0	2.1046235703522	144.283638100812	0.0	0.0	0.0	0.0	0.0	532.5039372063566	0.0	0.0	0.8593393284664174	14.7323649924654	0.0	0.0	0.2864464428221391	3.1509108710435303	0.0	0.0	2.1046235703522	0.0	0.0	1.4030823802348	0.0	0.0	0.0	0.0	1.4030823802348	1.4030823802348	15.6677532459553	0.0	0.0	0.0	202.277709817184	0.0	21.6308533619532	1.1457857712885564	2.8061647604696	0.0	0.0	0.0	0.0	0.0	0.0
670829_20171001_S	0.0	0.0	5.23124368962544	0.0	0.0	4.7081193206629	215.527240012568	0.0	0.0	2.69013540796576	0.0	0.0	1899.2355980238267	59.6361780617301	0.0	2.69013540796576	0.0	0.0	0.0	0.0	10.76054163186304	0.0	0.0	4.7081193206629	0.0	0.0	0.0	0.0	0.0	0.0	2.09249747585018	0.0	18.8324772826516	13.6012335930262	0.0	2.09249747585018	0.0	240.63720972277	0.0	13.6012335930262	0.0	25.1099697102021	6.27749242755053	0.0	0.0	0.0	0.0	0.0
670829_20171005_S	3.851165298433217	1.91454790582567	2.8718218587385	0.0	0.0	0.957273952912833	348.766810177909	1.91454790582567	0.0	2.567443532288812	0.0	1.91454790582567	2261.917751946443	22.0173009169952	0.0	0.4279072553814686	1.91454790582567	0.0	0.0	0.0	3.423258043051749	0.0	0.0	0.957273952912833	0.0	0.0	0.0	0.0	1.91454790582567	0.0	0.0	1.91454790582567	6.70091767038983	4.78636976456417	0.957273952912833	0.0	0.0	227.352563816798	0.0	5.743643717477	0.0	11.487287434954	0.0	0.0	0.0	0.0	0.0	0.0
670829_20180201_S	1.3782771122613595	2.67297699681821	0.890992332272737	0.0	0.0	0.0	130.08488051182	1.3364884984091	0.0	0.0	2.67297699681821	0.0	2779.984935431163	2.67297699681821	2.67297699681821	5.513108449045439	10.6919079872728	0.0	1.3364884984091	0.0	12.40449401035224	0.0	4.13483133678408	0.0	0.0	0.0	0.0	0.0	1.3364884984091	2.67297699681821	0.0	0.0	0.0	8.01893099045463	3.34122124602276	0.0	5.34595399363642	204.037244090457	1.3364884984091	10.6919079872728	2.7565542245227195	2.67297699681821	2.67297699681821	0.0	0.0	1.0	0.0	1.0
673895_20180122_S	4.06104563803088	0.0	0.0	0.0	5.08622125948931	144.957305895445	89.8565755843111	0.0	0.0	64.97673020849408	0.0	218.70751415804	4477.302815929045	0.0	113.592274795261	22.33575100916984	0.0	0.0	0.0	0.0	42.64097919932424	0.0	0.0	144.957305895445	0.0	0.0	10.1724425189786	0.0	0.0	470.475466502761	0.0	0.0	330.604381866805	8.47703543248218	195.819518490338	0.0	0.0	484.038723194732	0.0	275.503651555671	6.09156845704632	10.1724425189786	518.794568467909	0.0	0.0	0.0	0.0	1.0
673895_20180205_S	1.1975933164712194	0.0	0.0	4.49134185984106	0.0	18.5267851718444	159.442636024358	3.3685063948808	0.0	5.987966582356097	0.0	13.4740255795232	3929.303671342071	0.0	6.73701278976159	0.0	3.3685063948808	0.0	3.3685063948808	0.0	0.0	0.0	0.0	11.7897723820828	0.0	0.0	0.0	3.3685063948808	0.0	0.0	0.0	0.0	33.685063948808	8.98268371968212	15.1582787769636	4.49134185984106	0.0	363.798690647126	3.3685063948808	19.0882029043245	0.0	26.9480511590464	33.685063948808	0.0	0.0	0.0	0.0	1.0
676138_20171001_S	2.6373927789943976	0.0	0.0	8.49489206438178	0.0	2.12372301609545	1017.97123238175	4.24744603219089	0.0	116.92441320208492	0.0	0.0	12047.610214446408	530.930754023861	0.0	1.7582618526629314	80.7014746116269	0.0	0.0	0.0	29.01132056893837	0.0	0.0	2.12372301609545	0.0	404.569234566182	0.0	0.0	0.0	0.0	0.0	8.49489206438178	322.805898446508	592.164767654613	465.095340524903	0.0	0.0	151.492241814808	0.0	967.00187999546	0.8791309263314657	82.8251976277224	0.0	0.0	0.0	1.0	0.0	0.0
676138_20171009_S	0.0	0.0	0.0	0.0	0.0	0.0	200.64648064335	2.11578011223216	0.0	6.546982373068333	2.11578011223216	1.05789005611608	872.3854012113554	46.5471624691075	0.0	0.0	22.2156911784377	0.0	0.0	0.0	2.455118389900625	0.0	0.0	0.0	0.0	21.1578011223216	0.0	0.0	0.0	0.0	0.0	0.0	24.3314712906698	41.4340271978798	23.2735812345538	0.0	0.0	169.438723987926	0.0	53.5997628432147	0.0	7.40523039281256	0.0	0.0	0.0	1.0	0.0	0.0
676138_20180130_S	1.1301969989879086	1.29962680056045	0.866417867040297	0.0	0.0	0.0	318.841775070829	0.0	0.0	27.124727975709806	0.0	0.0	3304.130926541151	102.670517244275	0.0	0.8476477492409314	36.3895504156925	0.0	0.0	0.0	8.193928242662336	0.0	0.0	0.0	0.0	77.6527013334866	0.0	0.0	1.29962680056045	0.0	0.0	0.0	61.7322730266212	120.323781285221	100.071263643154	0.0	0.0	236.965286635521	0.649813400280223	196.027042417867	0.0	17.544961807566	0.0	0.0	0.0	1.0	0.0	0.0
676138_20180323_S	1.6452320353000984	0.0	1.32316977644328	0.0	0.0	0.0	582.194701635045	0.0	0.0	54.29265716490325	0.0	0.0	5532.915334714231	218.323013113142	0.661584888221641	0.0	55.5731306106179	0.0	0.0	0.0	13.161856282400787	0.0	0.0	0.0	0.0	180.612674484508	0.0	0.0	0.0	0.0	0.0	0.0	164.734637167189	302.013501473179	291.758935705744	0.0	1.98475466466492	139.594411414766	0.0	474.687157299028	0.0	57.5578852752828	3.96950932932985	0.0	1.0	1.0	0.0	0.0
676138_20180405_S	2.090397861941067	0.0	0.0	0.433883925492091	0.0	0.433883925492091	201.611397378658	0.0	0.0	2.438797505597911	0.0	0.0	640.5327448631085	9.11156243533392	0.0	0.0	58.1404460159402	0.0	0.0	0.1741998218284222	3.483996436568445	0.0	0.0	0.433883925492091	0.0	5.64049103139719	0.867767850984183	0.0	0.867767850984183	0.0	0.0	0.0	5.64049103139719	7.80991065885764	4.33883925492091	0.0	1.73553570196837	66.6734965506181	0.433883925492091	11.0640401000483	0.8709991091421112	2.60330355295255	0.0	0.0		1.0	0.0	0.0
698564_20171001_S	30.41593795148658	3791.87788511706	0.0	67.0281444338875	0.0	57.4526952290464	727.734139567921	0.0	0.0	167.2876587331762	0.0	0.0	25047.5249030492	229.810780916186	191.508984096821	0.0	689.432342748557	0.0	0.0	0.0	45.62390692722987	0.0	30.41593795148658	57.4526952290464	0.0	0.0	0.0	0.0	114.905390458093	229.810780916186	0.0	0.0	229.810780916186	545.800604675941	114.905390458093	38.3017968193643	0.0	593.677850700146	229.810780916186	976.695818893789	0.0	1781.03355210044	114.905390458093	0.0	1.0	1.0	0.0	0.0
698564_20180215_S	0.0	11.0188830598998	0.0	0.0	0.0	5.50944152994989	198.339895078196	22.0377661197996	0.0	0.0	0.0	0.0	11608.72197229575	22.0377661197996	0.0	5.9349294336890335	11.0188830598998	0.0	0.0	0.0	11.869858867378069	0.0	0.0	5.50944152994989	0.0	0.0	11.0188830598998	0.0	0.0	0.0	0.0	0.0	0.0	11.0188830598998	0.0	0.0	5.50944152994989	213.031739158063	0.0	16.5283245898497	5.9349294336890335	5.50944152994989	11.0188830598998	0.0	0.0	1.0	0.0	0.0
698564_20181205_S	0.6539204492695055	929.208222250962	0.0	1.3032373383604	0.0	0.0	115.988123114075	0.0	7.81942403016237	77.81653346307115	0.0	0.0	8266.862319665088	0.0	38.6627077046917	2.615681797078022	5.21294935344158	0.0	0.0	0.0	17.65585213027665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107.517080414733	0.0	0.0	63.8586295796594	30.6260774514693	1.3032373383604	0.0	7.81942403016237	500.877550376512	0.0	78.8458589708039	0.0	334.931995958622	0.0	0.0	1.0	1.0	0.0	0.0
698917_20171207_S	0.0	783.579399652811	26.1193133217603	101.865321954865	31.3431759861124	266.416995881956	449.252189134278	109.701115951393	0.0	87.28346985363233	219.402231902787	62.6863519722248	41976.63488653149	94.0295279583373	245.521545224547	6.7141130656640255	329.10334785418	0.0	54.8505579756967	0.0	26.856452262656106	0.0	0.0	235.073819895843	0.0	70.522145968753	0.0	125.37270394445	219.402231902787	78.357939965281	211.566437906259	0.0	203.730643909731	378.730043165525	164.55167392709	0.0	62.6863519722248	255.969270553251	399.625493822933	394.401631158581	0.0	720.893047680586	0.0	219.402231902787	0.0	1.0	0.0	0.0
698917_20180119_S	0.0	176.706004438475	0.0	0.0	0.0	0.0	574.294514425044	0.0	0.0	76.9748869431348	0.0	88.3530022192375	11373.039545848167	0.0	88.3530022192375	0.0	176.706004438475	0.0	44.1765011096188	0.0	38.4874434715674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.1765011096188	0.0	44.1765011096188	88.3530022192375	0.0	176.706004438475	176.706004438475	0.0	0.0	242.970756102903	44.1765011096188	176.706004438475	0.0	132.529503328856	88.3530022192375	0.0	0.0	1.0	0.0	0.0
698917_20180128_S	0.0	628.740867819586	26.1975361591494	0.0	0.0	235.777825432345	157.185216954897	0.0	0.0	0.0	0.0	157.185216954897	6464.793462442628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	235.777825432345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	392.963042387241	288.172897750644	0.0	0.0	0.0	170.283985034471	0.0	288.172897750644	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
698917_20180329_S	0.0	597.036566357416	0.0	0.0	0.0	0.0	1791.10969907225	597.036566357416	0.0	0.0	0.0	0.0	33060.639284810655	0.0	0.0	168.67673104495233	0.0	0.0	0.0	0.0	168.67673104495233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	597.036566357416	348.271330375159	0.0	0.0	0.0	1492.59141589354	0.0	0.0	0.0	1.0	0.0	0.0
701099_20180504_S	0.0	0.0	1.84256278240668	1.38192208680501	0.0	0.0	269.014166231375	0.0	0.0	0.5539144301909953	0.0	0.0	894.0178903282663	6.90961043402505	3.22448486921169	1.1078288603819906	2.76384417361002	0.0	0.0	1.1078288603819906	2.215657720763981	0.0	0.0	0.0	0.0	1.38192208680501	0.0	0.0	2.76384417361002	0.0	1.38192208680501	0.0	8.29153252083006	13.8192208680501	0.0	0.0	0.0	401.678686564656	0.0	22.1107533888802	0.0	5.52768834722004	2.76384417361002	0.0	0.0			
701099_20180517_S	1.30686965837447	0.0	0.0	1.5685455819813	0.0	0.0	214.106471940447	0.0	0.0	0.3267174145936175	0.0	1.5685455819813	1044.8422918703886	0.0	0.0	1.9603044875617048	23.5281837297195	0.0	0.0	0.9801522437808524	8.167935364840435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.83634887777567	0.0	0.0	3.1370911639626	217.504987368074	0.0	7.18916725074762	1.6335870729680873	11.7640918648597	1.5685455819813	0.0	0.0			
715927_20180205_S	0.7956554032361692	0.0	0.603986288363685	0.0	0.0	0.905979432545528	220.153002108563	0.0	0.0	1.1934831048542538	0.0	0.0	2192.428463617264	0.0	0.603986288363685	0.0	22.6494858136382	0.0	0.0	0.0	4.773932419417015	0.3978277016180846	0.0	0.905979432545528	0.0	0.0	0.0	0.0	0.905979432545528	1.81195886509106	0.0	0.0	8.15381489290975	12.6837120556374	0.0	0.0	0.0	205.657331187835	0.0	10.8717531905463	0.3978277016180846	2.71793829763658	1.81195886509106	0.0	0.0	0.0	0.0	0.0
715927_20180213_S	0.6101938372253022	0.0	1.45584895994094	0.0	0.0	2.54773567989665	251.619228576459	0.0	0.0	0.3050969186126511	0.0	0.0	1002.5484745611714	1.45584895994094	0.0	0.0	51.6826380779034	0.0	0.0	0.6101938372253022	0.6101938372253022	0.0	0.0	2.54773567989665	1.45584895994094	0.0	0.0	0.0	1.45584895994094	0.0	0.0	0.0	1.45584895994094	3.51830165319061	0.0	0.0	0.0	128.721312208112	0.0	4.24622613316108	0.0	1.45584895994094	4.36754687982282	0.0	1.0	0.0	0.0	0.0
717449_20180606_S	7.596388676823038	0.0	0.0	0.963230823694571	0.0	0.0	68.3893884823146	0.0	0.0	3.798194338411519	0.0	0.0	3353.805600817372	11.5587698843349	27.9336938871426	0.0	37.5660021240883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.5587698843349	26.0072322397534	0.0	7.22423117770929	0.0	5.77938494216743	17.3381548265023	0.0	0.963230823694571	0.0	272.112707693716	0.0	24.5623860042116	0.0	5.77938494216743	11.5587698843349	0.0	0.0			
720054_20170925_S	4.798071322961134	2.33881458786373	0.779604862621242	1.55920972524248	0.0	0.19490121565531	435.149447486423	0.0	8.96545592014428	3.137200480397664	0.0	56.9111549713507	3539.684847912212	96.671002965034	0.389802431310621	0.3690824094585487	4.67762917572745	0.0	4.28782674441683	0.0	170.14699076039096	0.0	0.0	0.19490121565531	0.0	0.19490121565531	0.0	0.0	0.0	0.0	0.0	1.55920972524248	275.590318936609	50.9341843579211	0.0	0.0	52.2335257956232	216.40531644928	4.28782674441683	49.3749746326787	0.1845412047292743	4.67762917572745	1.55920972524248	0.0	0.0	0.0	0.0	0.0
720054_20171120_S	4.660005964807636	6.78007254564622	1.13001209094104	2.26002418188207	0.0	1.13001209094104	601.166432380632	0.0	2.26002418188207	2.0711137621367266	0.0	18.0801934550566	2853.994764224409	151.421620186099	1.50668278792138	0.0	3.39003627282311	0.0	2.26002418188207	0.0	52.29562249395234	0.0	0.0	1.13001209094104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.52004836376415	134.471438821983	139.744828579708	2.26002418188207	0.0	27.1202901825849	255.382732552674	2.26002418188207	127.879701624827	0.5177784405341816	2.26002418188207	2.26002418188207	2.26002418188207	0.0	0.0	0.0	0.0
748160_20180321_S	0.0	0.0	5.90027277081431	0.0	0.0	0.0	557.99722489701	0.0	0.0	8.404561996251566	0.0	5.05737666069798	783.7254061504585	0.0	6.74316888093064	0.0	7.58606499104697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.05737666069798	0.0	0.0	0.0	2.52868833034899	5.05737666069798	0.0	0.0	0.0	88.5040915622146	0.0	3.79303249552348	0.0	17.7008183124429	5.05737666069798	0.0	1.0	1.0	0.0	0.0
748160_20180329_S	0.0	0.0	0.0	0.0	0.0	0.0	616.377592913421	0.0	0.0	2.8369679621208035	0.0	0.0	616.567703767588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.619591911615209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.81879996759186	0.0	2.81879996759186	0.0	0.0	0.0	0.0	85.9733990115518	0.0	52.1477994004495	0.0	11.2751998703675	0.0	0.0	0.0	1.0	0.0	0.0
748699_20180329_S	3.388998060971725	4.70818444412347	0.392348703676956	0.980871759192389	0.0	0.588523055515433	445.708127377022	0.0	1.17704611103087	2.085537268290292	0.588523055515433	0.0	2512.8117161312657	17.0671686099476	0.392348703676956	1.564152951217719	2.35409222206173	0.0	4.70818444412347	0.0	4.43176669511687	0.0	0.0	0.588523055515433	0.0	1.17704611103087	0.588523055515433	0.0	0.0	0.588523055515433	0.980871759192389	0.0	14.1245533323704	43.4526189322228	0.588523055515433	0.784697407353911	2.35409222206173	260.813800769256	5.88523055515433	43.4526189322228	0.0	5.88523055515433	1.17704611103087	1.17704611103087	0.0	1.0	1.0	0.0
748699_20180410_S	0.0	53.3594676148053	0.0	0.0	4.5736686526976	30.4911243513173	253.076332115934	6.09822487026347	3.04911243513173	7.233539423447453	13.7210059580928	6.09822487026347	4044.863726693208	15.2455621756587	11.6882643346716	3.287972465203388	91.473373053952	0.0	5.33594676148053	9.863917395610162	17.097456819057612	1.315188986081355	1.315188986081355	18.2946746107904	0.0	6.09822487026347	3.04911243513173	4.5736686526976	7.62278108782933	6.09822487026347	9.1473373053952	4.5736686526976	3.04911243513173	32.7779586776661	15.2455621756587	3.04911243513173	3.04911243513173	130.603649304809	20.5815089371392	35.8270711127979	0.0	64.0313611377664	0.0	10.6718935229611	0.0	1.0	1.0	0.0
748699_20190101_S	0.0	5.4195547678333	1.80651825594443	0.0	0.0	2.70977738391665	222.201745481165	0.0	0.0	0.0	0.0	0.0	2608.76415011283	5.4195547678333	0.0	0.0	5.4195547678333	0.0	0.0	0.0	4.633684103219947	0.0	0.0	2.70977738391665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.6135529954582	0.0	0.0	0.0	207.74959943361	0.0	14.9037756115416	0.0	16.2586643034999	5.4195547678333	0.0	1.0	1.0	1.0	0.0
748699_20190109_S	2.466979479664688	0.0	0.710998761569663	0.0	0.0	1.0664981423545	79.9873606765871	0.0	0.0	0.0	1.0664981423545	1.0664981423545	3922.4973726668554	0.0	0.0	0.9867917918658752	1.0664981423545	0.0	0.0	0.0	0.9867917918658752	0.0	0.0	1.0664981423545	0.0	1.0664981423545	0.0	0.0	0.0	0.0	0.0	0.0	2.13299628470899	2.13299628470899	0.0	0.0	0.0	221.831613609735	0.0	2.13299628470899	1.4801876877988127	14.9309739929629	0.0	0.0	1.0	1.0	1.0	0.0
748699_20190114_S	3.0787071482448805	5.03858436941271	0.0	2.93917421549075	0.0	0.0	159.555171698069	0.0	0.0	1.026235716081627	0.0	0.0	2422.942525668721	0.0	0.0	0.0	12.5964609235318	0.0	0.0	0.0	1.026235716081627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.67952812313757	0.0	1.67952812313757	2.51929218470635	212.040425546118	0.0	4.19882030784392	0.0	5.03858436941271	5.03858436941271	0.0	1.0	1.0	1.0	0.0
752797_20170918_S	0.0	27.3478296759405	0.0	9.11594322531348	0.0	0.0	864.357162181997	0.0	0.0	13.251556505741236	9.94466533670562	0.0	7710.197293590443	9.94466533670562	3.31488844556854	11.042963754784363	14.9169980050584	0.0	0.0	0.0	14.355852881219672	0.0	0.0	0.0	0.0	0.0	4.97233266835281	2.48616633417641	9.94466533670562	0.0	0.0	4.97233266835281	14.9169980050584	32.3201623442933	0.0	1.65744422278427	4.97233266835281	224.169331131573	0.0	32.3201623442933	0.0	14.9169980050584	9.94466533670562	0.0	0.0	0.0	0.0	0.0
752797_20170927_S	21.951294467834767	47.0446811339517	0.0	23.5223405669758	0.0	0.0	654.705145780828	11.7611702834879	0.0	13.17077668070086	0.0	23.5223405669758	2945.8637175834256	47.0446811339517	23.5223405669758	0.0	23.5223405669758	0.0	5.88058514174396	0.0	8.780517787133908	0.0	0.0	0.0	0.0	0.0	0.0	23.5223405669758	0.0	0.0	0.0	0.0	0.0	78.4078018899195	23.5223405669758	0.0	0.0	245.024380905998	5.88058514174396	78.4078018899195	0.0	23.5223405669758	0.0	0.0	0.0	0.0	0.0	0.0
752797_20180306_S	1.082970718637709	0.0	0.0	0.0	0.0	0.0	148.804050081826	0.0	0.0	0.7219804790918064	0.839120583168192	0.0	3513.518001500275	0.0	0.279706861056064	0.0	0.0	0.0	0.0	0.0	1.082970718637709	0.0	0.0	0.0	0.0	0.839120583168192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.67824116633638	0.0	0.0	0.0	254.952803852602	0.0	4.61516320742506	0.0	0.839120583168192	0.0	0.0	0.0	0.0	0.0	0.0
753522_20180606_S	0.0	0.0	8.44928819705297	0.0	0.0	1.49105085830347	100.066079823921	0.0	0.0	0.2219688324683577	0.994033905535644	2.98210171660693	2726.6651380413077	43.2404748908005	1.32537854071419	1.5537818272785044	5.46718648044604	0.0	10.6858644845082	0.0	8.212846801329238	0.4439376649367155	0.0	0.497016952767822	0.0	0.0	0.994033905535644	0.0	0.0	0.0	0.0	0.0	9.94033905535644	4.22464409852649	0.0	0.0	1.98806781107129	314.611731102031	10.6858644845082	3.47911866937475	1.3318129948101467	32.8031188826762	3.97613562214257	0.0	0.0	0.0	0.0	0.0
